id,ticker,name,market,locale,primary_exchange,type,active,currency_name,cik,composite_figi,share_class_figi,market_cap,phone_number,address,description,sic_code,sic_description,ticker_root,homepage_url,total_employees,list_date,branding,share_class_shares_outstanding,weighted_shares_outstanding,round_lot,updated,ticker_suffix,is_test
806,JACK,Jack in the Box Inc.,stocks,us,XNAS,CS,1,usd,807882.0,BBG000GZYVY1,BBG001SDBB01,,(858) 571-2121,"{'address1': '9357 SPECTRUM CENTER BLVD', 'city': 'SAN DIEGO', 'state': 'CA', 'postal_code': '92123-1516'}",,5812.0,RETAIL-EATING PLACES,JACK,,,,,19390000.0,,100.0,,,
807,XYLO,Xylo Technologies Ltd. American Depositary Shares,stocks,us,XNAS,ADRC,1,usd,1618500.0,BBG008QPWDD0,BBG008QPWFK7,,,,,,,XYLO,,,,,28420000.0,,100.0,,,
808,RPM,"RPM International, Inc.",stocks,us,XNYS,CS,1,usd,110621.0,BBG000DCNK80,BBG001S7X317,,(330) 273-5090,"{'address1': '2628 PEARL RD', 'address2': 'P O BOX 777', 'city': 'MEDINA', 'state': 'OH', 'postal_code': '44258'}",,2851.0,"PAINTS, VARNISHES, LACQUERS, ENAMELS & ALLIED PRODS",RPM,,,,,128759999.0,,100.0,,,
809,FNGG,Direxion Daily NYSE FANG+ Bull 2X Shares,stocks,us,ARCX,ETF,1,usd,,BBG012NLKK50,BBG012NLKL12,,,,,,,FNGG,,,,,430000.0,,100.0,,,
810,GPCR,Structure Therapeutics Inc. American Depositary Shares,stocks,us,XNAS,ADRC,1,usd,1888886.0,BBG01CBVHLW1,BBG01CBVHMQ6,,(628) 229-9277,"{'address1': '611 GATEWAY BLVD SUITE 223', 'city': 'SOUTH SAN FRANCISCO', 'state': 'CA', 'postal_code': '94080'}",,2834.0,PHARMACEUTICAL PREPARATIONS,GPCR,,,,,171140000.0,,100.0,,,
811,HRYU,"Hanryu Holdings, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1911545.0,BBG01DD3HH21,BBG01DD3HHZ5,,82-2-564-8588,"{'address1': '160, YEOUISEO-RO', 'address2': 'YEONGDEUNGPO-GU', 'city': 'SEOUL', 'state': 'M5', 'postal_code': '07231'}",,7370.0,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",HRYU,,,,,52810000.0,,100.0,,,
812,RDUS,"Radius Recycling, Inc. Class A Common Stock",stocks,us,XNAS,CS,1,usd,912603.0,BBG000BL18V7,BBG001S7H0J2,400704545.52,(503) 224-9900,"{'address1': '299 SW CLAY ST.', 'address2': 'SUITE 400', 'city': 'PORTLAND', 'state': 'OR', 'postal_code': '97201'}","Radius Recycling Inc is a North American Based company which is involved in recycling of ferrous and nonferrous metal, including end-of-life vehicles, and a manufacturer of finished steel products. As a vertically integrated organization, it offers a range of products and services to meet global demand through our network that includes fifty retail self-service auto parts stores, fifty four metals recycling facilities, and an electric arc furnace steel mill.",5090.0,WHOLESALE-MISC DURABLE GOODS,RDUS,https://www.radiusrecycling.com,3353.0,1993-11-22,{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/cmFkaXVzcmVjeWNsaW5nLmNvbQ/images/2024-06-01_logo.svg'},27780000.0,27982161.0,100.0,,,
813,VRNS,"Varonis Systems, Inc.",stocks,us,XNAS,CS,1,usd,1361113.0,BBG001Y04TN6,BBG001Y04TP4,,877-292-8767,"{'address1': '1250 BROADWAY, 31ST FLOOR', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10001'}",,7372.0,SERVICES-PREPACKAGED SOFTWARE,VRNS,,,,,111500000.0,,100.0,,,
814,CEMB,iShares J.P. Morgan EM Corporate Bond ETF,stocks,us,BATS,ETF,1,usd,930667.0,BBG002WGKHN9,BBG002WGKJD6,,,,,,,CEMB,,,,,9700000.0,,100.0,,,
815,WIP,SPDR FTSE International Government Inflation-Protected Bond ETF,stocks,us,ARCX,ETF,1,usd,1064642.0,BBG000RFL3T5,BBG001STK554,,,,,,,WIP,,,,,10000000.0,,100.0,,,
816,XPH,SPDR S&P Pharmaceuticals ETF,stocks,us,ARCX,ETF,1,usd,1064642.0,BBG000D73SW9,BBG001SMG9V7,,,,,,,XPH,,,,,4750000.0,,100.0,,,
817,BITX,2x Bitcoin Strategy ETF,stocks,us,BATS,ETF,1,usd,,BBG01GXLYLP9,BBG01GXLYNB0,,,,,,,BITX,,,,,39550000.0,,100.0,,,
818,MSpP,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",stocks,us,XNYS,PFD,1,usd,895421.0,,,,212-761-4000,"{'address1': '1585 BROADWAY', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10036'}",,6211.0,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",MS,,,,,40000000.0,,100.0,,PRP,
819,ATHpB,"Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 5.625% Fixed Rate Perpetual Non- Cumulative Preference Share, Series B, par value $1.00 per share",stocks,us,XNYS,PFD,1,usd,1527469.0,,,,515-342-4678,"{'address1': '7700 MILLS CIVIC PARKWAY', 'city': 'WEST DES MOINES', 'state': 'IA', 'postal_code': '50266'}","Athene Holding Ltd is a retirement services company. It issues, reinsures, and acquires retirement savings products designed for the increasing number of individuals and institutions seeking to fund retirement needs. The company operates in the business segment of marketing annuity products, fixed rate and fixed indexed annuities. The entity has business operations in the United States which generates the majority of the revenue, and other countries.",6311.0,LIFE INSURANCE,ATH,https://www.athene.com,1976.0,2019-09-17,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YXRoZW5lLmNvbQ/images/2024-06-01_logo.svg', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/YXRoZW5lLmNvbQ/images/2024-06-01_icon.png'}",,,100.0,,PRB,
820,ALGS,"Aligos Therapeutics, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1799448.0,BBG00QX7QH68,BBG00QX7QH77,31478300.581,(800) 466-6059,"{'address1': 'ONE CORPORATE DR., 2ND FLOOR', 'city': 'SOUTH SAN FRANCISCO', 'state': 'CA', 'postal_code': '94080'}","Aligos Therapeutics Inc is a clinical-stage biopharmaceutical company. It is engaged in developing novel therapeutics to address unmet medical needs in viral and liver diseases, including chronic hepatitis B and coronaviruses, and therapeutics for nonalcoholic steatohepatitis (NASH). The company's pipeline includes ALG-010133, ALG-000184, ALG-020572 and ALG-055009, among others.",2836.0,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",ALGS,https://www.aligos.com,67.0,2020-10-16,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YWxpZ29zLmNvbQ/images/2024-06-01_logo.png', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/YWxpZ29zLmNvbQ/images/2024-06-01_icon.png'}",75020000.0,78109927.0,100.0,,,
821,FMAR,FT Vest U.S. Equity Buffer ETF - March,stocks,us,BATS,ETF,1,usd,1667919.0,BBG00ZR06728,BBG00ZR067X4,,,,,,,FMAR,,,,,20280000.0,,100.0,,,
822,GNLpA,"Global Net Lease, Inc. 7.25% Series A Cumulative Redeemable Preferred Stock, $0.01 par value per share",stocks,us,XNYS,PFD,1,usd,1526113.0,,,,212-415-6500,"{'address1': '650 FIFTH AVE', 'address2': '30TH FLOOR', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10019'}",,6798.0,REAL ESTATE INVESTMENT TRUSTS,GNL,,,,,6800000.0,,100.0,,PRA,
823,SOS,"SOS Limited American Depositary Shares, each representing ten (10) Class A Ordinary Shares",stocks,us,XNYS,ADRC,1,usd,1346610.0,BBG00GCTC8Y9,BBG00GCTC8Z8,,,,,,,SOS,,,,,160500000.0,,100.0,,,
824,LRE,"Lead Real Estate Co., Ltd American Depositary Shares",stocks,us,XNAS,ADRC,1,usd,1888980.0,BBG01958WGD1,BBG01958WH76,,,,,,,LRE,,,,,13640000.0,,100.0,,,
825,YTRA,"Yatra Online, Inc. Ordinary Shares",stocks,us,XNAS,CS,1,usd,1516899.0,,,,,,,,,YTRA,,,,,63110000.0,,100.0,,,
826,CSGP,CoStar Group Inc,stocks,us,XNAS,CS,1,usd,1057352.0,BBG000D7JKW9,BBG001SD3DY9,,(202) 346-6500,"{'address1': '1331 L STREET, NW', 'city': 'WASHINGTON', 'state': 'DC', 'postal_code': '20005'}",,7389.0,"SERVICES-BUSINESS SERVICES, NEC",CSGP,,,,,408510000.0,,100.0,,,
827,FL,"Foot Locker, Inc.",stocks,us,XNYS,CS,1,usd,850209.0,BBG000BX8DC4,BBG001S5XMR1,,(212) 720-3700,"{'address1': 'FOOT LOCKER, INC.', 'address2': '330 WEST 34TH STREET', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10001'}",,5661.0,RETAIL-SHOE STORES,FL,,,,,94720000.0,,100.0,,,
828,IBMN,iShares iBonds Dec 2025 Term Muni Bond ETF,stocks,us,BATS,ETF,1,usd,1100663.0,BBG00MJW32Q4,BBG00MJW33G3,,,,,,,IBMN,,,,,19050000.0,,100.0,,,
829,AMGN,Amgen Inc,stocks,us,XNAS,CS,1,usd,318154.0,BBG000BBS2Y0,BBG001S5NNL6,171288961502.52,(805)447-1000,"{'address1': 'ONE AMGEN CENTER DRIVE', 'city': 'THOUSAND OAKS', 'state': 'CA', 'postal_code': '91320'}","Amgen is a leader in biotechnology-based human therapeutics. Flagship drugs include red blood cell boosters Epogen and Aranesp, immune system boosters Neupogen and Neulasta, and Enbrel and Otezla for inflammatory diseases. Amgen introduced its first cancer therapeutic, Vectibix, in 2006 and markets bone-strengthening drug Prolia/Xgeva (approved 2010) and Evenity (2019). The acquisition of Onyx bolstered the firm's therapeutic oncology portfolio with Kyprolis. Recent launches include Repatha (cholesterol-lowering), Aimovig (migraine), Lumakras (lung cancer), and Tezspire (asthma). The 2023 Horizon acquisition brings several rare-disease drugs, including thyroid eye disease drug Tepezza. Amgen also has a growing biosimilar portfolio.",2836.0,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",AMGN,https://www.amgen.com,26700.0,1983-06-17,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YW1nZW4uY29t/images/2024-06-01_logo.svg', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/YW1nZW4uY29t/images/2024-06-01_icon.jpeg'}",536440000.0,536434692.0,100.0,,,
830,AHH,"Armada Hoffler Properties, Inc.",stocks,us,XNYS,CS,1,usd,1569187.0,BBG004CYX1M0,BBG004CYX1N9,736466491.98,757-366-4000,"{'address1': '222 CENTRAL PARK AVENUE', 'address2': 'SUITE 2100', 'city': 'VIRGINIA BEACH', 'state': 'VA', 'postal_code': '23462'}","Armada Hoffler Properties Inc is a real estate company. It engages in developing, building, owning and managing the high-quality, institutional-grade office, retail, and multifamily properties in various markets throughout the Mid-Atlantic and Southeastern United States. They lease our properties under operating leases and recognize base rents. It also recognize revenue from tenant recoveries, through which tenants reimburses the company for expenses paid by them such as utilities, janitorial, repairs and maintenance. The company's operating segment includes office real estate, retail real estate, multifamily residential real estate, and general contracting and real estate services. It generates maximum revenue from the general contracting and real estate services segment.",6500.0,REAL ESTATE,AHH,https://www.armadahoffler.com,164.0,2013-05-08,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/YXJtYWRhaG9mZmxlci5jb20/images/2024-02-01_logo.png', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/YXJtYWRhaG9mZmxlci5jb20/images/2024-02-01_icon.jpeg'}",67069999.0,67073451.0,100.0,,,
831,NR,"Newpark Resources, Inc.",stocks,us,XNYS,CS,1,usd,71829.0,BBG000C2HWL9,BBG001S6CQY5,703765645.52,281-362-6800,"{'address1': '9320 LAKESIDE BOULEVARD', 'address2': 'SUITE 100', 'city': 'THE WOODLANDS', 'state': 'TX', 'postal_code': '77381'}","Newpark Resources Inc is a diversified supplier providing environmentally-sensitive products, as well as rentals and services to customers across multiple industries. The company has two operating segments: Industrial Solutions and Fluids Systems. Fluids Systems segment which generates the majority of the revenue, provides drilling, completion, and stimulation fluids products and related technical services to customers for oil, natural gas, and geothermal projects. Geographically, the company derives majority of its revenue from the United States and also has its presence in Canada, EMEA, Latin America, and Asia Pacific regions.",3533.0,OIL & GAS FIELD MACHINERY & EQUIPMENT,NR,https://www.newpark.com,1550.0,1991-09-19,"{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/bmV3cGFyay5jb20/images/2024-06-01_logo.png', 'icon_url': 'https://api.polygon.io/v1/reference/company-branding/bmV3cGFyay5jb20/images/2024-06-01_icon.jpeg'}",85200000.0,85201652.0,100.0,,,
832,BFAM,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,stocks,us,XNYS,CS,1,usd,1437578.0,BBG003LFWP05,BBG003LFWPT4,,617-673-8000,"{'address1': '2 WELLS AVENUE', 'city': 'NEWTON', 'state': 'MA', 'postal_code': '02459'}",,8351.0,SERVICES-CHILD DAY CARE SERVICES,BFAM,,,,,58000000.0,,100.0,,,
833,RUSHA,Rush Enterprises Inc,stocks,us,XNAS,CS,1,usd,1012019.0,BBG000PLLP24,BBG001SKX0D1,,(830) 626-5200,"{'address1': '555 IH 35 SOUTH', 'city': 'NEW BRAUNFELS', 'state': 'TX', 'postal_code': '78130'}",,5500.0,RETAIL-AUTO DEALERS & GASOLINE STATIONS,RUSH,,,,,61900000.0,,100.0,,A,
834,LAMR,Lamar Advertising Co,stocks,us,XNAS,CS,1,usd,1090425.0,BBG000FGMKY1,BBG001S8KJC2,,(225) 926-1000,"{'address1': 'C/O LAMAR ADVERTISING COMPANY', 'address2': '5321 CORPORATE BOULEVARD', 'city': 'BATON ROUGE', 'state': 'LA', 'postal_code': '70808'}",,6798.0,REAL ESTATE INVESTMENT TRUSTS,LAMR,,,,,87790000.0,,100.0,,,
835,YYAI,Connexa Sports Technologies Inc. Common Stock,stocks,us,XNAS,CS,1,usd,1674440.0,BBG00FY0FQ68,BBG00FY0FQY7,,(443) 407-7564,"{'address1': '2709 N ROLLING RD', 'address2': 'UNIT 138 NEW WINDSOR', 'city': 'NEW WINDSOR', 'state': 'DE', 'postal_code': '21244'}",,3949.0,"SPORTING & ATHLETIC GOODS, NEC",YYAI,,,,,40850000.0,,100.0,,,
836,ROBO,ROBO Global Robotics & Automation Index ETF,stocks,us,ARCX,ETF,1,usd,1452937.0,BBG005FHK617,BBG005FHK626,,,,,,,ROBO,,,2013-10-22,,22630000.0,,100.0,,,
837,CRMD,CorMedix Inc.,stocks,us,XNAS,CS,1,usd,1410098.0,BBG000Q4BQK0,BBG001T6FWS5,,908-517-9500,"{'address1': '300 CONNELL DRIVE', 'address2': 'SUITE 4200', 'city': 'BERKELEY HEIGHTS', 'state': 'NJ', 'postal_code': '07922'}",,2834.0,PHARMACEUTICAL PREPARATIONS,CRMD,,,,,54960000.0,,100.0,,,
838,SMFL,"Smart for Life, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1851860.0,BBG0149HJKJ8,BBG0149HJKK6,,786-749-1221,"{'address1': '990 BISCAYNE BLVD., SUITE 503', 'city': 'MIAMI', 'state': 'FL', 'postal_code': '33132'}",,2833.0,MEDICINAL CHEMICALS & BOTANICAL PRODUCTS,SMFL,,,,,260000.0,,100.0,,,
839,CLDI,"Calidi Biotherapeutics, Inc.",stocks,us,XASE,CS,1,usd,1855485.0,BBG012QFCL84,BBG012QFCL93,,858-794-9600,"{'address1': '4475 EXECUTIVE DRIVE', 'address2': 'SUITE 200', 'city': 'SAN DIEGO', 'state': 'CA', 'postal_code': '92121'}",,2836.0,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",CLDI,,,,,64190000.0,,100.0,,,
840,FIXD,First Trust TCW Opportunistic Fixed Income ETF,stocks,us,XNAS,ETF,1,usd,1667919.0,BBG00FZ4KFH5,BBG00FZ4KG74,,,,,,,FIXD,,,,,115100000.0,,100.0,,,
841,TLTW,iShares 20+ Year Treasury Bond BuyWrite Strategy ETF,stocks,us,BATS,ETF,1,usd,1100663.0,BBG01958XXM3,BBG01958XYG8,,,,,,,TLTW,,,,,33880000.0,,100.0,,,
842,PRCT,PROCEPT BioRobotics Corporation Common Stock,stocks,us,XNAS,CS,1,usd,1588978.0,BBG009KD84H4,BBG009KD84J2,,(650) 232-9832,"{'address1': '150 BAYTECH DRIVE', 'city': 'SAN JOSE', 'state': 'CA', 'postal_code': '95134'}",,3841.0,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,PRCT,,,,,51420000.0,,100.0,,,
843,INSE,"Inspired Entertainment, Inc.",stocks,us,XNAS,CS,1,usd,1615063.0,BBG007FJ83S1,BBG007FJ83T0,,(646) 565-3861,"{'address1': '250 WEST 57TH STREET, SUITE 415', 'city': 'NEW YORK,', 'state': 'NY', 'postal_code': '10107'}",,7372.0,SERVICES-PREPACKAGED SOFTWARE,INSE,,,,,26570000.0,,100.0,,,
844,IYJ,iShares U.S. Industrials ETF,stocks,us,BATS,ETF,1,usd,1100663.0,BBG000BXWM82,BBG001SFGXQ5,,,,,,,IYJ,,,,,12900000.0,,100.0,,,
845,IEFA,iShares Core MSCI EAFE ETF,stocks,us,BATS,ETF,1,usd,1100663.0,BBG003H6TR19,BBG003H6TRS0,,,,,,,IEFA,,,,,1606600000.0,,100.0,,,
846,BOAT,SonicShares Global Shipping ETF,stocks,us,ARCX,ETF,1,usd,1387131.0,BBG0120SRF72,BBG0120SRG34,,,,,,,BOAT,,,,,1500000.0,,100.0,,,
847,UVXY,ProShares Ultra VIX Short-Term Futures ETF,stocks,us,BATS,ETF,1,usd,1415311.0,BBG0024QY1Y6,BBG0024QY2P4,,240-497-6400,"{'address1': '7501 WISCONSIN AVE', 'address2': 'SUITE 1000', 'city': 'BETHESDA', 'state': 'MD', 'postal_code': '20814'}",,6221.0,COMMODITY CONTRACTS BROKERS & DEALERS,UVXY,,,,,11040000.0,,100.0,,,
848,GMM,Global Mofy Metaerse Limited Ordinary Shares,stocks,us,XNAS,CS,1,usd,1913749.0,,,,,,,,,GMM,,,,,27130000.0,,100.0,,,
849,HEWJ,iShares Currency Hedged MSCI Japan ETF,stocks,us,ARCX,ETF,1,usd,1100663.0,BBG005XKRJK4,BBG005XKRJL3,,,,,,,HEWJ,,,2014-02-04,,8850000.0,,100.0,,,
850,IGIC,International General Insurance Holdings Ltd. Ordinary Share,stocks,us,XNAS,CS,1,usd,1794338.0,,,,,,,,,IGIC,,,,,46070000.0,,100.0,,,
851,EFUT,VanEck Ethereum Strategy ETF,stocks,us,BATS,ETF,1,usd,1137360.0,BBG01JLDW410,BBG01JLDW4W6,,,,,,,EFUT,,,,,1100000.0,,100.0,,,
852,GOAU,US Global GO Gold and Precious Metal Miners ETF,stocks,us,ARCX,ETF,1,usd,1540304.0,BBG00H1KV4J3,BBG00H1KV573,,,,,,,GOAU,,,,,4950000.0,,100.0,,,
853,PTPI,"Petros Pharmaceuticals, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1815903.0,BBG00TYL0TW3,BBG00TYL0TY1,,973-242-0005,"{'address1': '1185 AVENUE OF THE AMERICAS, 3RD FLOOR', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10036'}",,2834.0,PHARMACEUTICAL PREPARATIONS,PTPI,,,,,7000000.0,,100.0,,,
854,TPR,"Tapestry, Inc. Common Stock",stocks,us,XNYS,CS,1,usd,1116132.0,BBG000BY29C7,BBG001SFH7D5,,(212) 946-8400,"{'address1': '10 HUDSON YARDS', 'city': 'NEW YORK', 'state': 'NY', 'postal_code': '10001'}",,3100.0,LEATHER & LEATHER PRODUCTS,TPR,,,,,229770000.0,,100.0,,,
855,JGRO,JPMorgan Active Growth ETF,stocks,us,ARCX,ETF,1,usd,1485894.0,BBG018R2GM74,BBG018R2GN27,,,,,,,JGRO,,,,,26600000.0,,100.0,,,
856,SKYH,Sky Harbour Group Corporation,stocks,us,XASE,CS,1,usd,1823587.0,BBG00Y6DTLC9,BBG00Y6DTLD8,,(402) 225-6511,"{'address1': '1601 DODGE STREET', 'address2': 'SUITE 3300', 'city': 'OMAHA', 'state': 'NE', 'postal_code': '68102'}",,6500.0,REAL ESTATE,SKYH,,,,,24640000.0,,100.0,,,
857,BUCK,Simplify Stable Income ETF,stocks,us,ARCX,ETF,1,usd,1810747.0,BBG01B77MTX7,BBG01B77MVT7,,,,,,,BUCK,,,,,5600000.0,,100.0,,,
858,CRAI,"CRA International, Inc.",stocks,us,XNAS,CS,1,usd,1053706.0,BBG000C1LZX6,BBG001SBRK80,,(617) 425-3000,"{'address1': '200 CLARENDON STREET', 'address2': 'T-9', 'city': 'BOSTON', 'state': 'MA', 'postal_code': '02116'}",,8111.0,SERVICES-LEGAL SERVICES,CRAI,,,,,6920000.0,,100.0,,,
859,CLMB,"Climb Global Solutions, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,945983.0,BBG000BCJVD7,BBG001S5T4D1,276070737.51,732-389-0932,"{'address1': '4 INDUSTRIAL WAY WEST', 'address2': 'SUITE 300', 'city': 'EATONTOWN', 'state': 'NJ', 'postal_code': '07724'}","Climb Global Solutions Inc is a cloud-based, value-added IT distribution and solutions company specializing in emerging technologies. It operates across the USA, Canada, and Europe through multiple business units, including Climb Channel Solutions, Sigma, Grey Matter, Interwork, and TechXtend. The Company is organized into two reportable operating segments. The Distribution segment distributes technical software to corporate resellers, value-added resellers (VARs), consultants, and systems integrators under the name Climb Channel Solutions. The Solutions segment is a cloud solutions provider and value-added reseller of software, hardware, and services to customers under the name Grey Matter.",5045.0,WHOLESALE-COMPUTERS & PERIPHERAL EQUIPMENT & SOFTWARE,CLMB,https://www.waysidetechnology.com,365.0,1995-07-18,{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/d2F5c2lkZXRlY2hub2xvZ3kuY29t/images/2024-06-01_logo.svg'},4590000.0,4585131.0,100.0,,,
860,IIIV,"i3 Verticals, Inc. Class A Common Stock",stocks,us,XNAS,CS,1,usd,1728688.0,BBG00L32N3N8,BBG00L32N3P6,,800-203-7981,"{'address1': '40 BURTON HILLS BLVD.', 'address2': 'SUITE 415', 'city': 'NASHVILLE', 'state': 'TN', 'postal_code': '37215'}",,7389.0,"SERVICES-BUSINESS SERVICES, NEC",IIIV,,,,,23420000.0,,100.0,,,
861,JAAA,Janus Henderson AAA CLO ETF,stocks,us,ARCX,ETF,1,usd,1500604.0,BBG00XX897J8,BBG00XX898D2,,,,,,,JAAA,,,,,31500000.0,,100.0,,,
862,MTUS,Metallus Inc.,stocks,us,XNYS,CS,1,usd,1598428.0,BBG0057SF1Z2,BBG0057SF208,885573335.82,330-471-7000,"{'address1': '1835 DUEBER AVENUE SW', 'city': 'CANTON', 'state': 'OH', 'postal_code': '44706-0928'}","Metallus Inc is an America-based manufacturer of alloy steel, as well as carbon and micro-alloy steel. The portfolio of the company includes special bar quality steel, seamless mechanical tubes, and value-add solutions, such as precision steel components. The company also supplies machining and thermal treatment services and manages raw material recycling programs that work as a feeder system for its melt operations. The company's products and services are used in the following sectors: oil and gas; automotive; industrial equipment; mining; construction; rail; aerospace and defense; heavy truck; agriculture; and power generation. Geographically, the company mainly serves customers in the United States.",3312.0,"STEEL WORKS, BLAST FURNACES & ROLLING MILLS (COKE OVENS)",MTUS,https://www.metallus.com,1840.0,2014-06-19,{'logo_url': 'https://api.polygon.io/v1/reference/company-branding/bWV0YWxsdXMuY29t/images/2024-06-01_logo.png'},43860000.0,43861978.0,100.0,,,
863,CSSE,"Chicken Soup for the Soul Entertainment, Inc. Class A Common Stock",stocks,us,XNAS,CS,1,usd,1679063.0,BBG00H5M1QT8,BBG00H5M1QV5,,203-861-4000,"{'address1': '132 E. PUTNAM AVE', 'city': 'COS COB', 'state': 'CT', 'postal_code': '06807'}",,7819.0,SERVICES-ALLIED TO MOTION PICTURE PRODUCTION,CSSE,,,,,24800000.0,,100.0,,,
864,ESCA,Escalade Inc,stocks,us,XNAS,CS,1,usd,33488.0,BBG000BJ0H70,BBG001S5QY11,,812-467-4449,"{'address1': '817 MAXWELL AVE.', 'city': 'EVANSVILLE', 'state': 'IN', 'postal_code': '47711'}",,3949.0,"SPORTING & ATHLETIC GOODS, NEC",ESCA,,,,,13860000.0,,100.0,,,
865,RELY,"Remitly Global, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1782170.0,BBG012C7JST2,BBG012C7JTN6,,206-535-6152,"{'address1': 'REMITLY GLOBAL, INC.', 'address2': '1111 3RD AVE., 21ST FLOOR', 'city': 'SEATTLE', 'state': 'WA', 'postal_code': '98101'}",,7389.0,"SERVICES-BUSINESS SERVICES, NEC",RELY,,,,,192480000.0,,100.0,,,
866,SONO,"Sonos, Inc. Common Stock",stocks,us,XNAS,CS,1,usd,1314727.0,BBG001JZPSQ2,BBG001SRR9R9,,805-965-3001,"{'address1': '301 COROMAR DRIVE', 'city': 'SANTA BARBARA', 'state': 'CA', 'postal_code': '93117'}",,3651.0,HOUSEHOLD AUDIO & VIDEO EQUIPMENT,SONO,,,,,122900000.0,,100.0,,,
